region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Тюменская область,2,"Инженерное дело, технологии и технические науки",10,2.10.00.00 - Информационная безопасность,Принятые,0.23,0.1,NA,0,0.17,0.27,0.12,0.34
Тюменская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи",Поданные,1.71,1.41,1.38,1.83,1.16,0.94,0.86,0.55
Тюменская область,2,"Инженерное дело, технологии и технические науки",11,"2.11.00.00 - Электроника, радиотехника и системы связи",Принятые,1.17,0,0,0.09,0.09,0,0,0.08
Тюменская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,Поданные,3.67,3.3,3.41,3.59,2.72,4.7,4.18,4.13
Тюменская область,2,"Инженерное дело, технологии и технические науки",13,2.13.00.00 - Электро- и теплоэнергетика,Принятые,4.12,0,0,0.09,0.09,0.14,0.12,0.08
Тюменская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,Поданные,7.14,7.24,9.39,9.31,9.79,8.41,8.96,9.61
Тюменская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,Принятые,6.95,0.2,0.39,0.61,0.69,0.2,0.81,0.76
Тюменская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,Поданные,1.72,1.69,2.68,2.92,1.74,2.62,2.37,2.39
Тюменская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,Принятые,1.88,0,0.1,0.26,0,0,0,0.17
Тюменская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,Поданные,4.21,1.67,1.82,1.75,0.61,0.7,0.39,0.68
Тюменская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,Принятые,7.09,0.2,0.39,0.35,0,0.14,0.06,0.25
Тюменская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,Поданные,0.68,0.33,0.83,0.33,0.23,0.34,0.37,0.34
Тюменская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,Принятые,0.7,0,0,0.17,0,0,0,0
Тюменская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия",Поданные,14.19,12.7,12.24,11.39,10.47,13.83,10.98,7.9
Тюменская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия",Принятые,7.23,0.1,0,0.09,2.25,1.69,3.3,0.08
Тюменская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,Поданные,1.04,2.4,1.92,1.87,1.76,2.02,2.21,2.02
Тюменская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,Принятые,1.18,0,0.1,0,0,0.07,0,0
Тюменская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,Поданные,9.22,9.1,8.16,8.64,6.8,8.26,8.35,8.57
Тюменская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,Принятые,8.32,0.3,0.29,0.35,0.17,1.35,0.25,0.42
Тюменская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,Поданные,1.39,1.8,1.88,0.12,2.59,1.42,1.08,1.26
Тюменская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,Принятые,2.35,0,5.23,0,4.32,1.69,0,4.25
Тюменская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,Поданные,0.97,1.14,1.97,2,1.38,1.01,2.32,1.57
Тюменская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,Принятые,0.94,0,0,0.09,0,0,0,0.08
Тюменская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,Поданные,0.34,0.88,0.79,0.54,0.66,0.34,0.22,0.39
Тюменская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,Принятые,0.49,0.2,0.48,0.35,0.52,0,0,0.25
Тюменская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,Поданные,6.12,5.76,5.27,5.14,6.04,5.11,5.12,6.54
Тюменская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,Принятые,5.39,33.5,30.78,27.41,19.97,27.84,32.21,0.51
Тюменская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,Поданные,1.58,1.57,1.93,1.13,1.49,1.42,1.92,1.06
Тюменская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,Принятые,1.1,0,0.1,0,0.09,0.07,0.12,0.08
Тюменская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,Поданные,4.54,3.85,3.81,3.34,3.63,3.23,3.22,3.75
Тюменская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,Принятые,5.9,3.01,3.1,1.65,0.17,1.08,0.56,1.61
Тюменская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство",Поданные,6.23,5.53,3.43,4.2,3.8,3,2.57,2.97
Тюменская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство",Принятые,10.24,0.3,0.68,0.26,0.26,0.2,0.5,0.93
Тюменская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,Поданные,0.08,0.1,0.15,0.15,0.13,0.14,0.11,0.14
Тюменская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,Принятые,0.25,0,0,0,0,0.07,0,0
Тюменская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,Поданные,4.53,4.42,3.6,3.61,4.27,3.76,3.78,5.1
Тюменская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,Принятые,7.11,5.12,2.61,2.52,4.75,3.51,2.11,2.97
Тюменская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,Поданные,0.8,1.11,1.01,1.05,1.44,0.68,1.02,1.17
Тюменская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,Принятые,1.26,0,0,0,0,0,0,0
Тюменская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,Поданные,0,NA,NA,NA,NA,NA,0.09,0.14
Тюменская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,Принятые,0.01,NA,NA,NA,NA,NA,0,0
Тюменская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,Поданные,4.28,8.2,7.58,7.08,10.1,9.04,8.06,7.71
Тюменская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,Принятые,4.52,2.61,3.19,2.69,3.46,0.68,0.37,0.76
Тюменская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Поданные,4.31,5.12,4.24,4.25,3.55,4.11,3.19,2.72
Тюменская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Принятые,2.8,29.29,25.36,25.41,26.79,24.59,23.88,32.71
Тюменская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Поданные,2.44,3.17,3.21,3.07,2.42,1.43,1.48,1.94
