region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Волгоградская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия","Принято, коммерция",0.43,0.29,0.46,0.32,0.6,0.44,0.26,0.36
Волгоградская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Подано, бюджет",1.24,1.09,0.83,0.78,0.57,0.84,0.63,0.8
Волгоградская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Подано, коммерция",0.12,0.01,0.07,0.07,0.24,0.26,0.23,0.52
Волгоградская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Принято, бюджет",1.39,1.24,1.48,1.47,1.39,1.28,1.28,1.28
Волгоградская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Принято, коммерция",0.15,0.01,0.18,0.15,0.57,0.67,0.73,0.9
Волгоградская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Подано, бюджет",2.47,2.13,1.85,1.82,1.28,0.86,0.88,0.95
Волгоградская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Подано, коммерция",1.37,1.25,1.54,2.4,1.17,0.97,0.98,1.08
Волгоградская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Принято, бюджет",2.72,2.71,2.97,2.58,2.22,0.96,1.87,1.85
Волгоградская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Принято, коммерция",2.55,2.54,3.45,4.19,2.56,2.64,3.04,1.77
Волгоградская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Подано, бюджет",0.46,0.38,0.37,0.36,0.26,0.36,0.37,0.39
Волгоградская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Подано, коммерция",0.01,0,0.01,0.02,0.02,0.03,0.03,0.09
Волгоградская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Принято, бюджет",0.43,0.42,0.47,0.48,0.42,0.39,0.39,0.37
Волгоградская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Принято, коммерция",0.01,0,0.01,0,0,0,0.01,0
Волгоградская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Подано, бюджет",1.27,0.98,1.01,1.11,0.9,0.82,0.87,1.08
Волгоградская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Подано, коммерция",0.18,0.18,0.51,0.47,0.38,0.25,0.24,0.36
Волгоградская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Принято, бюджет",1.16,1.08,1.21,1.12,1.23,1.12,1.21,1.23
Волгоградская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Принято, коммерция",0.32,0.4,0.6,0.76,0.32,0.38,0.14,0.31
Волгоградская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,"Подано, бюджет",0.51,0.41,0.57,0.41,0.35,0.46,0.61,0.43
Волгоградская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,"Подано, коммерция",0.04,0.02,0.03,0.05,0.08,0.05,0.08,0.05
Волгоградская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,"Принято, бюджет",0.43,0.42,0.43,0.44,0.44,0.46,0.85,0.35
Волгоградская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,"Принято, коммерция",0,0,0,0,0,0,0,0
Волгоградская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Подано, бюджет",0.09,0.11,0.09,0.08,0.09,0.08,0.05,0.04
Волгоградская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Подано, коммерция",0.04,0.01,0.08,0.04,0.02,0,0,0.02
Волгоградская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Принято, бюджет",0.26,0.34,0.34,0.28,0.29,0.39,0.29,0.25
Волгоградская область,2,"Инженерное дело, технологии и технические науки",29,2.29.00.00 - Технологии легкой промышленности,"Принято, коммерция",0.02,0,0.18,0.01,0.02,0,0,0
Волгоградская область,3,Здравоохранение и медицинские науки,30,3.30.00.00 - Фундаментальная медицина,"Подано, бюджет",1.31,1.34,1.42,1.58,1.42,0.89,1.44,1.2
Волгоградская область,3,Здравоохранение и медицинские науки,30,3.30.00.00 - Фундаментальная медицина,"Подано, коммерция",0.84,0.86,1.12,1.4,1.48,0.98,1.62,0.93
Волгоградская область,3,Здравоохранение и медицинские науки,30,3.30.00.00 - Фундаментальная медицина,"Принято, бюджет",1.02,0.76,0.78,0.62,0.59,0.54,0.46,0.57
Волгоградская область,3,Здравоохранение и медицинские науки,30,3.30.00.00 - Фундаментальная медицина,"Принято, коммерция",0.34,0.25,0.41,0.59,0.66,0.3,0.17,0.06
Волгоградская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Подано, бюджет",8.67,7.97,9.2,11.54,14.26,13.32,10.72,12.65
Волгоградская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Подано, коммерция",8.22,8.84,11.48,14.13,17.78,22.32,18.35,18.13
Волгоградская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Принято, бюджет",6.63,6.86,6.64,6.64,6.13,6.78,6.83,7.58
Волгоградская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Принято, коммерция",4.91,6.73,7.47,6.1,8.75,12.23,12.01,13.33
Волгоградская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Подано, бюджет",1.46,1.37,1.29,1.77,1.74,0.98,1.54,1.27
Волгоградская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Подано, коммерция",0.96,0.9,1.03,1.7,2,1.36,1.88,1.1
Волгоградская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Принято, бюджет",0.6,0.51,0.52,0.53,0.5,0.77,0.76,1
Волгоградская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Принято, коммерция",0.18,0.32,0.45,0.52,0.58,0.33,0.26,0
Волгоградская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Подано, бюджет",1.67,1.69,1.73,2.09,1.97,1.1,1.42,1.22
Волгоградская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Подано, коммерция",1.22,1.32,1.5,2.27,2.37,1.59,2.06,1.66
Волгоградская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Принято, бюджет",0.75,0.85,0.86,0.8,0.67,0.6,0.59,0.57
Волгоградская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,"Принято, коммерция",0.48,0.62,0.65,0.98,0.78,1.03,2.06,1.69
Волгоградская область,3,Здравоохранение и медицинские науки,36,3.36.00.00 - Ветеринария и зоотехния,"Подано, бюджет",0.56,0.64,0.74,0.7,0.6,0.61,0.56,0.58
Волгоградская область,3,Здравоохранение и медицинские науки,36,3.36.00.00 - Ветеринария и зоотехния,"Подано, коммерция",0.28,0.26,0.31,0.25,0.42,0.26,0.88,0.9
Волгоградская область,3,Здравоохранение и медицинские науки,36,3.36.00.00 - Ветеринария и зоотехния,"Принято, бюджет",0.85,1.12,1.17,1.24,1.16,1.62,1.61,1.4
Волгоградская область,3,Здравоохранение и медицинские науки,36,3.36.00.00 - Ветеринария и зоотехния,"Принято, коммерция",0.35,0.44,0.52,0.47,0.84,0.36,0.33,0.48
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Подано, бюджет",3.77,3.7,4.19,4.02,2.81,2.59,2.88,2.96
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Подано, коммерция",0.72,0.73,0.85,0.84,0.48,0.47,0.81,0.86
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Принято, бюджет",6.55,6.85,7.24,6.99,6.67,6.46,6.66,6.51
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство","Принято, коммерция",1.32,1.45,1.79,1.75,0.98,0.67,1.12,0.8
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Подано, бюджет",1.16,0.96,1.04,1,0.61,0.71,0.6,0.81
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Подано, коммерция",0.16,0.15,0.22,0.21,0.17,0.11,0.25,0.21
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Принято, бюджет",2.13,1.97,1.03,1.24,1.23,1.14,1.25,1.33
Волгоградская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,"Принято, коммерция",0.2,0.2,0.33,0.36,0.14,0.09,0.22,0.1
Волгоградская область,5,Науки об обществе,37,5.37.00.00 - Психологические науки,"Подано, бюджет",1.7,1.68,1.27,1.47,1.27,1.02,1.76,2.43
Волгоградская область,5,Науки об обществе,37,5.37.00.00 - Психологические науки,"Подано, коммерция",1.22,1.41,1.53,1.59,2.03,1.81,2.29,2.73
Волгоградская область,5,Науки об обществе,37,5.37.00.00 - Психологические науки,"Принято, бюджет",1.28,1.37,1.09,1.68,1.18,1.09,1.36,1.29
Волгоградская область,5,Науки об обществе,37,5.37.00.00 - Психологические науки,"Принято, коммерция",0.6,0.67,0.89,1.02,1.5,1.45,1.37,1.5
Волгоградская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Подано, бюджет",10.34,10.52,13,9.85,9.39,9.02,6.61,6.79
Волгоградская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Подано, коммерция",34.01,29.33,29.43,24.51,19.7,18.89,16.22,15.47
Волгоградская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Принято, бюджет",4.93,4.93,4.43,3.82,4.17,3.98,3.59,3.7
Волгоградская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,"Принято, коммерция",32.09,28.63,30.31,27.66,23.71,20.76,21.64,22.68
Волгоградская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Подано, бюджет",3.23,3.23,2.42,1.37,1.4,2.61,2.88,2.88
Волгоградская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Подано, коммерция",1.57,1.72,1.65,1.36,0.8,1.86,2.63,1.59
Волгоградская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Принято, бюджет",2.14,2.03,1.66,1.04,1.24,1.6,2.06,2.31
Волгоградская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,"Принято, коммерция",0.24,0.32,0.31,0.36,0.32,0.5,0.44,0.23
Волгоградская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Подано, бюджет",3.52,4.1,2.48,3.98,3.37,5.29,4.62,3.99
Волгоградская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Подано, коммерция",15.97,16.59,11.74,11.61,11.62,14.36,12.64,12.66
Волгоградская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Принято, бюджет",1.87,1.46,0.64,1.26,1.75,1.08,0.94,0.96
Волгоградская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,"Принято, коммерция",23.72,22.41,16.42,13.4,16.62,20.98,17.82,19.1
Волгоградская область,5,Науки об обществе,41,5.41.00.00 - Политические науки и регионоведение,"Подано, бюджет",1.29,1.3,1.19,1.39,1.43,2.31,1.78,1.45
Волгоградская область,5,Науки об обществе,41,5.41.00.00 - Политические науки и регионоведение,"Подано, коммерция",0.97,1.07,0.99,1.17,1.1,1.67,1.71,1.06
Волгоградская область,5,Науки об обществе,41,5.41.00.00 - Политические науки и регионоведение,"Принято, бюджет",0.56,0.56,0.55,0.64,0.64,0.54,0.62,0.59
Волгоградская область,5,Науки об обществе,41,5.41.00.00 - Политические науки и регионоведение,"Принято, коммерция",0.49,0.4,0.45,0.56,0.78,0.45,0.25,0.23
Волгоградская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,"Подано, бюджет",1.44,1.59,1.47,1.65,1.1,1.36,1.35,1.82
