region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Нижегородская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Подано, бюджет",0.66,0.57,0.71,0.71,0.53,0.44,0.43,0.38
Нижегородская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Подано, коммерция",0.58,0.22,0.26,0.25,0.24,0.2,0.25,0.35
Нижегородская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Принято, бюджет",1.15,1.19,1.05,1.04,0.84,0.74,0.76,0.79
Нижегородская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,"Принято, коммерция",0.81,0.43,0.46,0.44,0.3,0.14,0.51,0.6
Нижегородская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Подано, бюджет",3.41,3.72,3.25,2.67,2.71,1.99,1.76,1.97
Нижегородская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Подано, коммерция",1.5,1.74,1.61,2.19,1.78,1.43,1.49,1.87
Нижегородская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Принято, бюджет",3.85,4.19,4.33,4.21,3.97,4.11,4,4.25
Нижегородская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,"Принято, коммерция",2.4,2.77,2.92,3.91,2.85,3.12,3.01,3.04
Нижегородская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Подано, бюджет",0.22,0.19,0.26,0.28,0.29,0.25,0.29,0.2
Нижегородская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Подано, коммерция",0.01,0.01,0.02,0.02,0.04,0.03,0.07,0.04
Нижегородская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Принято, бюджет",0.45,0.47,0.51,0.5,0.47,0.52,0.42,0.35
Нижегородская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,"Принято, коммерция",0,0,0,0,0,0,0,0.01
Нижегородская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,"Подано, бюджет",0.31,0.34,0.29,0.31,0.27,0.27,0.23,0.27
Нижегородская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,"Подано, коммерция",0.12,0.01,0.09,0.02,0.04,0.03,0.08,0.09
Нижегородская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,"Принято, бюджет",0.43,0.45,0.45,0.63,0.41,0.52,0.5,0.64
