region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Самарская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,Принятые,2.64,6.01,7,9.08,8.93,9.18,11.41,1.35
Самарская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,Поданные,0.13,0.15,NA,NA,NA,NA,NA,0.06
Самарская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,Принятые,0.12,0,NA,NA,NA,NA,NA,0
Самарская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,Поданные,1.98,1.99,1.81,1.61,1.45,1.84,2.2,2.28
Самарская область,3,Здравоохранение и медицинские науки,33,3.33.00.00 - Фармация,Принятые,2.17,0,0,0,0,0,0,0
Самарская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,Поданные,7.25,7.34,6.96,8.23,7.53,7.55,7.29,8.19
Самарская область,3,Здравоохранение и медицинские науки,34,3.34.00.00 - Сестринское дело,Принятые,6.84,1.83,1,1.01,1,0.89,0.72,1.61
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство",Поданные,3.49,3.08,3.29,2.95,2.28,2.77,3.28,2.7
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,35,"4.35.00.00 - Сельское, лесное и рыбное хозяйство",Принятые,4.53,0.51,0.25,0.43,0.17,0.59,0.2,1.27
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,Поданные,0.27,0.34,0.27,0.32,0.18,0.42,0.66,0.43
Самарская область,4,Сельское хозяйство и сельскохозяйственные науки,36,4.36.00.00 - Ветеринария и зоотехния,Принятые,0.37,0,0.03,0.03,0,0.03,0.05,0.07
Самарская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,Поданные,7.13,7.51,7.05,7.1,8.34,7.43,7.42,8.18
Самарская область,5,Науки об обществе,38,5.38.00.00 - Экономика и управление,Принятые,7.39,5.53,6.28,6.75,5.56,5.53,5.93,7.83
Самарская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,Поданные,1.69,1.15,1.65,1.46,1.04,1.02,0.91,0.96
Самарская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,Принятые,2.04,1.68,2.8,2.11,3.07,2.91,1.72,0.45
Самарская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,Поданные,7.8,7.76,8.66,7.69,8.22,7.81,7.4,6.7
Самарская область,5,Науки об обществе,40,5.40.00.00 - Юриспруденция,Принятые,6.48,4.81,6.12,1.82,1.67,2.22,1.07,0
Самарская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,Поданные,0.32,0.17,0.26,0.16,0.45,0.45,0.32,0.45
Самарская область,5,Науки об обществе,42,5.42.00.00 - Средства массовой информации и информационно-библиотечное дело,Принятые,0.25,0.75,0.69,0.69,1.25,1.27,0.62,0.94
Самарская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,Поданные,2.74,4.57,4.48,4.87,5.78,5.99,5.35,4.34
Самарская область,5,Науки об обществе,43,5.43.00.00 - Сервис и туризм,Принятые,2.34,4.6,5.23,2.54,3.81,3.67,2.91,3.15
Самарская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Поданные,6.04,6.29,5.9,6.31,6.12,5.55,4.88,5.19
Самарская область,6,Образование и педагогические науки,44,6.44.00.00 - Образование и педагогические науки,Принятые,6.19,37.54,33,39.54,36.25,39.21,37.11,30.77
Самарская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Поданные,0.19,0.28,0.06,0.15,0.18,0.21,0.32,0.46
Самарская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Принятые,0.26,1.05,0,0,0.02,0.54,0.05,0.11
Самарская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Поданные,1.13,1.05,0.97,1,0.82,0.89,0.92,0.97
Самарская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Принятые,1.06,5.38,4.87,4.56,6.16,6.3,7.47,5.92
Самарская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Поданные,0.55,0.6,0.7,0.7,0.48,0.52,0.49,0.53
Самарская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Принятые,0.47,2.4,2.35,2.24,2.17,2.27,2.39,4.27
Самарская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Поданные,0.09,0.09,0.07,0.07,0.06,0.05,0.18,0.12
Самарская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Принятые,0.08,0.45,0.58,0.59,0.57,0.43,0.5,1.5
Самарская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Поданные,1.02,0.9,0.91,0.89,0.68,0.75,0.71,0.66
Самарская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Принятые,0.97,5.35,5.54,5.45,5.09,5.51,5.58,8.55
Самарская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Поданные,2.06,2.01,2.75,2.99,3.82,3.92,4.6,4.47
Самарская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Принятые,1.48,7.6,7.61,8.3,8.6,6.58,5.33,9.75
Самарская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,Поданные,NA,NA,0.74,0.69,0.92,1.09,0.63,0.44
Самарская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,Принятые,NA,NA,0,0.03,0.05,0.03,0.05,0.04
