field;field_name;group_code_name;edulvl;edulvl_2;code_name_official;code_name;code_old;code;spec_name;comment
5;Науки об обществе;5.40.00.00 - Юриспруденция;ВО;Специалитет;5.40.05.03 - Судебная экспертиза;40.05.03 - Судебная экспертиза;;40.05.03;Судебная экспертиза;
6;Науки об обществе;5.40.00.00 - Юриспруденция;ВО;Специалитет;5.40.05.04 - Судебная и прокурорская деятельность;40.05.04 - Судебная и прокурорская деятельность;;40.05.04;Судебная и прокурорская деятельность;
5;Науки об обществе;5.41.00.00 - Политические науки и регионоведение;ВО;Бакалавриат;5.41.03.01 - Зарубежное регионоведение;41.03.01 - Зарубежное регионоведение;;41.03.01;Зарубежное регионоведение;
5;Науки об обществе;5.41.00.00 - Политические науки и регионоведение;ВО;Бакалавриат;5.41.03.02 - Регионоведение России;41.03.02 - Регионоведение России;;41.03.02;Регионоведение России;
5;Науки об обществе;5.41.00.00 - Политические науки и регионоведение;ВО;Бакалавриат;5.41.03.04 - Политология;41.03.04 - Политология;;41.03.04;Политология;
5;Науки об обществе;5.41.00.00 - Политические науки и регионоведение;ВО;Бакалавриат;5.41.03.05 - Международные отношения;41.03.05 - Международные отношения;;41.03.05;Международные отношения;
5;Науки об обществе;5.41.00.00 - Политические науки и регионоведение;ВО;Бакалавриат;5.41.03.06 - Публичная политика и социальные науки;41.03.06 - Публичная политика и социальные науки;;41.03.06;Публичная политика и социальные науки;
5;Науки об обществе;5.42.00.00 - Средства массовой информации и информационно-библиотечное дело;ВО;Бакалавриат;5.42.03.01 - Реклама и связи с общественностью;42.03.01 - Реклама и связи с общественностью;;42.03.01;Реклама и связи с общественностью;
5;Науки об обществе;5.42.00.00 - Средства массовой информации и информационно-библиотечное дело;ВО;Бакалавриат;5.42.03.02 - Журналистика;42.03.02 - Журналистика;;42.03.02;Журналистика;
5;Науки об обществе;5.42.00.00 - Средства массовой информации и информационно-библиотечное дело;ВО;Бакалавриат;5.42.03.03 - Издательское дело;42.03.03 - Издательское дело;;42.03.03;Издательское дело;
5;Науки об обществе;5.42.00.00 - Средства массовой информации и информационно-библиотечное дело;ВО;Бакалавриат;5.42.03.04 - Телевидение;42.03.04 - Телевидение;;42.03.04;Телевидение;
5;Науки об обществе;5.42.00.00 - Средства массовой информации и информационно-библиотечное дело;ВО;Бакалавриат;5.42.03.05 - Медиакоммуникации;42.03.05 - Медиакоммуникации;;42.03.05;Медиакоммуникации;
5;Науки об обществе;5.42.00.00 - Средства массовой информации и информационно-библиотечное дело;СПО;Подготовка специалистов среднего звена;5.42.02.01 - Реклама;42.02.01 - Реклама;;42.02.01;Реклама;
5;Науки об обществе;5.42.00.00 - Средства массовой информации и информационно-библиотечное дело;СПО;Подготовка специалистов среднего звена;5.42.02.02 - Издательское дело;42.02.02 - Издательское дело;;42.02.02;Издательское дело;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;ВО;Бакалавриат;5.43.03.01 - Сервис;43.03.01 - Сервис;;43.03.01;Сервис;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;ВО;Бакалавриат;5.43.03.02 - Туризм;43.03.02 - Туризм;;43.03.02;Туризм;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;ВО;Бакалавриат;5.43.03.03 - Гостиничное дело;43.03.03 - Гостиничное дело;;43.03.03;Гостиничное дело;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка квалифицированных рабочих, служащих;5.43.01.01 - Официант, бармен;43.01.01 - Официант, бармен;;43.01.01;Официант, бармен;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка квалифицированных рабочих, служащих;5.43.01.04 - Повар судовой;43.01.04 - Повар судовой;;43.01.04;Повар судовой;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка квалифицированных рабочих, служащих;5.43.01.05 - Оператор по обработке перевозочных документов на железнодорожном транспорте;43.01.05 - Оператор по обработке перевозочных документов на железнодорожном транспорте;;43.01.05;Оператор по обработке перевозочных документов на железнодорожном транспорте;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка квалифицированных рабочих, служащих;5.43.01.06 - Проводник на железнодорожном транспорте;43.01.06 - Проводник на железнодорожном транспорте;;43.01.06;Проводник на железнодорожном транспорте;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка квалифицированных рабочих, служащих;5.43.01.07 - Слесарь по эксплуатации и ремонту газового оборудования;43.01.07 - Слесарь по эксплуатации и ремонту газового оборудования;;43.01.07;Слесарь по эксплуатации и ремонту газового оборудования;
6;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка квалифицированных рабочих, служащих;5.43.01.09 - Повар, кондитер;43.01.09 - Повар, кондитер;;43.01.09;Повар, кондитер;
7;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка квалифицированных рабочих, служащих;;;;43.01.11;Мастер флористического сервиса;new
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.05 - Флористика;43.02.05 - Флористика;;43.02.05;Флористика;утратил силу
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.06 - Сервис на транспорте (по видам транспорта);43.02.06 - Сервис на транспорте (по видам транспорта);;43.02.06;Сервис на транспорте (по видам транспорта);
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.07 - Сервис по химической обработке изделий;43.02.07 - Сервис по химической обработке изделий;;43.02.07;Сервис по химической обработке изделий;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.10 - Туризм;43.02.10 - Туризм;;43.02.10;Туризм;утратил силу
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.11 - Гостиничный сервис;43.02.11 - Гостиничный сервис;;43.02.11;Гостиничный сервис;утратил силу
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.12 - Технология эстетических услуг;43.02.12 - Технология эстетических услуг;;43.02.12;Технология эстетических услуг;утратил силу
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.13 - Технология парикмахерского искусства;43.02.13 - Технология парикмахерского искусства;;43.02.13;Технология парикмахерского искусства;утратил силу
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.14 - Гостиничное дело;43.02.14 - Гостиничное дело;;43.02.14;Гостиничное дело;утратил силу
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.15 - Поварское и кондитерское дело;43.02.15 - Поварское и кондитерское дело;;43.02.15;Поварское и кондитерское дело;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.16 - Туризм и гостеприимство;43.02.16 - Туризм и гостеприимство;;43.02.16;Туризм и гостеприимство;
5;Науки об обществе;5.43.00.00 - Сервис и туризм;СПО;Подготовка специалистов среднего звена;5.43.02.17 - Технологии индустрии красоты;43.02.17 - Технологии индустрии красоты;;43.02.17;Технологии индустрии красоты;
9;Оборона и безопасность государства. Военные науки;9.56.00.00 - Военное управление;ВО;Специалитет;9.56.05.01 - Тыловое обеспечение;56.05.01 - Тыловое обеспечение;;56.05.01;Тыловое обеспечение;
9;Оборона и безопасность государства. Военные науки;9.56.00.00 - Военное управление;ВО;Специалитет;9.56.05.02 - Радиационная, химическая и биологическая защита;56.05.02 - Радиационная, химическая и биологическая защита;;56.05.02;Радиационная, химическая и биологическая защита;
9;Оборона и безопасность государства. Военные науки;9.56.00.00 - Военное управление;ВО;Специалитет;9.56.05.03 - Служебно-прикладная физическая подготовка;56.05.03 - Служебно-прикладная физическая подготовка;;56.05.03;Служебно-прикладная физическая подготовка;
9;Оборона и безопасность государства. Военные науки;9.56.00.00 - Военное управление;ВО;Специалитет;9.56.05.04 - Управление персоналом (Вооруженные Силы РФ, другие войска, воинские формирования и приравненные к ним органы РФ);56.05.04 - Управление персоналом (Вооруженные Силы РФ, другие войска, воинские формирования и приравненные к ним органы РФ);;56.05.04;Управление персоналом (Вооруженные Силы РФ, другие войска, воинские формирования и приравненные к ним органы РФ);
9;Оборона и безопасность государства. Военные науки;9.56.00.00 - Военное управление;ВО;Специалитет;9.56.05.05 - Военная журналистика;56.05.05 - Военная журналистика;;56.05.05;Военная журналистика;
9;Оборона и безопасность государства. Военные науки;9.57.00.00 - Обеспечение государственной безопасности;СПО;Подготовка специалистов среднего звена;9.57.02.01 - Пограничная деятельность (по видам деятельности);57.02.01 - Пограничная деятельность (по видам деятельности);;57.02.01;Пограничная деятельность (по видам деятельности);
9;Оборона и безопасность государства. Военные науки;9.57.00.00 - Обеспечение государственной безопасности;ВО;Специалитет;9.57.05.01 - Пограничная деятельность;57.05.01 - Пограничная деятельность;;57.05.01;Пограничная деятельность;
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;ВО;Бакалавриат;6.44.03.01 - Педагогическое образование;44.03.01 - Педагогическое образование;;44.03.01;Педагогическое образование;
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;ВО;Бакалавриат;6.44.03.02 - Психолого-педагогическое образование;44.03.02 - Психолого-педагогическое образование;;44.03.02;Психолого-педагогическое образование;
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;ВО;Бакалавриат;6.44.03.03 - Специальное (дефектологическое) образование;44.03.03 - Специальное (дефектологическое) образование;;44.03.03;Специальное (дефектологическое) образование;
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;ВО;Бакалавриат;6.44.03.04 - Профессиональное обучение (по отраслям);44.03.04 - Профессиональное обучение (по отраслям);;44.03.04;Профессиональное обучение (по отраслям);
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;ВО;Бакалавриат;6.44.03.05 - Педагогическое образование (с двумя профилями подготовки);44.03.05 - Педагогическое образование (с двумя профилями подготовки);;44.03.05;Педагогическое образование (с двумя профилями подготовки);
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;СПО;Подготовка специалистов среднего звена;6.44.02.01 - Дошкольное образование;44.02.01 - Дошкольное образование;;44.02.01;Дошкольное образование;
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;СПО;Подготовка специалистов среднего звена;6.44.02.02 - Преподавание в начальных классах;44.02.02 - Преподавание в начальных классах;;44.02.02;Преподавание в начальных классах;
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;СПО;Подготовка специалистов среднего звена;6.44.02.03 - Педагогика дополнительного образования;44.02.03 - Педагогика дополнительного образования;;44.02.03;Педагогика дополнительного образования;
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;СПО;Подготовка специалистов среднего звена;6.44.02.04 - Специальное дошкольное образование;44.02.04 - Специальное дошкольное образование;;44.02.04;Специальное дошкольное образование;
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;СПО;Подготовка специалистов среднего звена;6.44.02.05 - Коррекционная педагогика в начальном образовании;44.02.05 - Коррекционная педагогика в начальном образовании;;44.02.05;Коррекционная педагогика в начальном образовании;
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;СПО;Подготовка специалистов среднего звена;6.44.02.06 - Профессиональное обучение (по отраслям);44.02.06 - Профессиональное обучение (по отраслям);;44.02.06;Профессиональное обучение (по отраслям);
6;Образование и педагогические науки;6.44.00.00 - Образование и педагогические науки;ВО;Специалитет;6.44.05.01 - Педагогика и психология девиантного поведения;44.05.01 - Педагогика и психология девиантного поведения;;44.05.01;Педагогика и психология девиантного поведения;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.01 - Лесное дело;35.03.01 - Лесное дело;;35.03.01;Лесное дело;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.02 - Технология лесозаготовительных и деревоперерабатывающих производств;35.03.02 - Технология лесозаготовительных и деревоперерабатывающих производств;;35.03.02;Технология лесозаготовительных и деревоперерабатывающих производств;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.03 - Агрохимия и агропочвоведение;35.03.03 - Агрохимия и агропочвоведение;;35.03.03;Агрохимия и агропочвоведение;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.04 - Агрономия;35.03.04 - Агрономия;;35.03.04;Агрономия;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.05 - Садоводство;35.03.05 - Садоводство;;35.03.05;Садоводство;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.06 - Агроинженерия;35.03.06 - Агроинженерия;;35.03.06;Агроинженерия;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.07 - Технология производства и переработки сельскохозяйственной продукции;35.03.07 - Технология производства и переработки сельскохозяйственной продукции;;35.03.07;Технология производства и переработки сельскохозяйственной продукции;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.08 - Водные биоресурсы и аквакультура;35.03.08 - Водные биоресурсы и аквакультура;;35.03.08;Водные биоресурсы и аквакультура;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.09 - Промышленное рыболовство;35.03.09 - Промышленное рыболовство;;35.03.09;Промышленное рыболовство;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.10 - Ландшафтная архитектура;35.03.10 - Ландшафтная архитектура;;35.03.10;Ландшафтная архитектура;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;ВО;Бакалавриат;4.35.03.11 - Гидромелиорация;35.03.11 - Гидромелиорация;;35.03.11;Гидромелиорация;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.01 - Мастер по лесному хозяйству;35.01.01 - Мастер по лесному хозяйству;;35.01.01;Мастер по лесному хозяйству;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.05 - Контролер полуфабрикатов и изделий из древесины;35.01.05 - Контролер полуфабрикатов и изделий из древесины;;35.01.05;Контролер качества материалов и продукции деревообрабатывающего производства;замена названия, было - Контролер полуфабрикатов и изделий из древесины
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.06 - Машинист машин по производству бумаги и картона;35.01.06 - Машинист машин по производству бумаги и картона;;35.01.06;Оператор машин по производству бумаги и картона;замена названия, было - Машинист машин по производству бумаги и картона
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.15 - Электромонтер по ремонту и обслуживанию электрооборудования в сельскохозяйственном производстве;35.01.15 - Электромонтер по ремонту и обслуживанию электрооборудования в сельскохозяйственном производстве;;35.01.15;Мастер по ремонту и обслуживанию электрооборудования в сельском хозяйстве;замена названия, было - Электромонтер по ремонту и обслуживанию электрооборудования в сельскохозяйственном производстве
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.16 - Рыбовод;35.01.16 - Рыбовод;;35.01.16;Мастер по водным биоресурсам и аквакультуре;замена названия, было - Рыбовод
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.19 - Мастер садово-паркового и ландшафтного строительства;35.01.19 - Мастер садово-паркового и ландшафтного строительства;;35.01.19;Мастер садово-паркового и ландшафтного строительства;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.21 - Оленевод-механизатор;35.01.21 - Оленевод-механизатор;;35.01.21;Оленевод-механизатор;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.23 - Хозяйка(ин) усадьбы;35.01.23 - Хозяйка(ин) усадьбы;;35.01.23;Хозяйка(ин) усадьбы;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.24 - Управляющий сельской усадьбой;35.01.24 - Управляющий сельской усадьбой;;35.01.24;Управляющий сельской усадьбой;
5;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.25 - Оператор-станочник деревообрабатывающего оборудования;35.01.25 - Оператор-станочник деревообрабатывающего оборудования;;35.01.25;Оператор-станочник деревообрабатывающего оборудования;
6;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.26 - Мастер растениеводства;35.01.26 - Мастер растениеводства;;35.01.26;Мастер растениеводства;
7;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.27 - Мастер сельскохозяйственного производства;35.01.27 - Мастер сельскохозяйственного производства;;35.01.27;Мастер сельскохозяйственного производства;
8;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.28 - Мастер столярного и мебельного производства;35.01.28 - Мастер столярного и мебельного производства;;35.01.28;Мастер столярного и мебельного производства;
9;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.29 - Слесарь по ремонту лесозаготовительного оборудования;35.01.29 - Слесарь по ремонту лесозаготовительного оборудования;;35.01.29;Слесарь по ремонту лесозаготовительного оборудования;
10;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.30 - Машинист лесозаготовительных и трелевочных машин;35.01.30 - Машинист лесозаготовительных и трелевочных машин;;35.01.30;Машинист лесозаготовительных и трелевочных машин;
11;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.31 - Машинист лесозаготовительных и трелевочных машин;35.01.31 - Машинист лесозаготовительных и трелевочных машин;;35.01.31;Матрос промысловой команды;new
12;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.32 - Машинист лесозаготовительных и трелевочных машин;35.01.32 - Машинист лесозаготовительных и трелевочных машин;;35.01.32;Мастер по техническому обеспечению рыболовства;new
13;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка квалифицированных рабочих, служащих;4.35.01.33 - Машинист лесозаготовительных и трелевочных машин;35.01.33 - Машинист лесозаготовительных и трелевочных машин;;35.01.33;Мастер по техническому обеспечению рыбоводства;new
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.01 - Лесное и лесопарковое хозяйство;35.02.01 - Лесное и лесопарковое хозяйство;;35.02.01;Лесное и лесопарковое хозяйство;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.02 - Технология лесозаготовок;35.02.02 - Технология лесозаготовок;;35.02.02;Технология лесозаготовок;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.03 - Технология деревообработки;35.02.03 - Технология деревообработки;;35.02.03;Технология деревообработки;утратил силу
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.04 - Технология комплексной переработки древесины;35.02.04 - Технология комплексной переработки древесины;;35.02.04;Технология комплексной переработки древесины;утратил силу
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.05 - Агрономия;35.02.05 - Агрономия;;35.02.05;Агрономия;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.08 - Электрификация и автоматизация сельского хозяйства;35.02.08 - Электрификация и автоматизация сельского хозяйства;;35.02.08;Электротехнические системы в агропромышленном комплексе (АПК);замена названия, было - Электрификация и автоматизация сельского хозяйства
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.09 - Ихтиология и рыбоводство;35.02.09 - Ихтиология и рыбоводство;;35.02.09;Водные биоресурсы и аквакультура;замена названия, было - Ихтиология и рыбоводство
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.10 - Обработка водных биоресурсов;35.02.10 - Обработка водных биоресурсов;;35.02.10;Обработка водных биоресурсов;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.11 - Промышленное рыболовство;35.02.11 - Промышленное рыболовство;;35.02.11;Промышленное рыболовство;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.12 - Садово-парковое и ландшафтное строительство;35.02.12 - Садово-парковое и ландшафтное строительство;;35.02.12;Садово-парковое и ландшафтное строительство;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.13 - Пчеловодство;35.02.13 - Пчеловодство;;35.02.13;Пчеловодство;утратил силу
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.14 - Охотоведение и звероводство;35.02.14 - Охотоведение и звероводство;;35.02.14;Охотоведение и звероводство;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.15 - Кинология;35.02.15 - Кинология;;35.02.15;Кинология;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.16 - Эксплуатация и ремонт сельскохозяйственной техники и оборудования;35.02.16 - Эксплуатация и ремонт сельскохозяйственной техники и оборудования;;35.02.16;Эксплуатация и ремонт сельскохозяйственной техники и оборудования;
4;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;4.35.02.17 - Агромелиорация;35.02.17 - Агромелиорация;;35.02.17;Агромелиорация;
5;Сельское хозяйство и сельскохозяйственные науки;4.35.00.00 - Сельское, лесное и рыбное хозяйство;СПО;Подготовка специалистов среднего звена;;;;35.02.18;Технология переработки древесины;new
4;Сельское хозяйство и сельскохозяйственные науки;4.36.00.00 - Ветеринария и зоотехния;ВО;Бакалавриат;4.36.03.01 - Ветеринарно-санитарная экспертиза;36.03.01 - Ветеринарно-санитарная экспертиза;;36.03.01;Ветеринарно-санитарная экспертиза;
4;Сельское хозяйство и сельскохозяйственные науки;4.36.00.00 - Ветеринария и зоотехния;ВО;Бакалавриат;4.36.03.02 - Зоотехния;36.03.02 - Зоотехния;;36.03.02;Зоотехния;
4;Сельское хозяйство и сельскохозяйственные науки;4.36.00.00 - Ветеринария и зоотехния;СПО;Подготовка квалифицированных рабочих, служащих;;;35.01.20;36.01.04;Пчеловод;замена кода, было - 35.01.20
4;Сельское хозяйство и сельскохозяйственные науки;4.36.00.00 - Ветеринария и зоотехния;СПО;Подготовка квалифицированных рабочих, служащих;4.36.01.02 - Мастер животноводства;36.01.02 - Мастер животноводства;;36.01.02;Мастер животноводства;
4;Сельское хозяйство и сельскохозяйственные науки;4.36.00.00 - Ветеринария и зоотехния;СПО;Подготовка квалифицированных рабочих, служащих;;;;36.01.05;Лаборант в области ветеринарии;new
4;Сельское хозяйство и сельскохозяйственные науки;4.36.00.00 - Ветеринария и зоотехния;СПО;Подготовка квалифицированных рабочих, служащих;4.36.01.03 - Тренер-наездник лошадей;36.01.03 - Тренер-наездник лошадей;;36.01.03;Тренер-наездник лошадей;
